"DEPCODE","County","State","Facility","Total Deaths","Resident Deaths","Staff Deaths","Deaths UI"
64,"Volusia","Florida","PORT ORANGE NURSING AND REHAB CENTER","0","0","0","0"
64,"Volusia","Florida","MAGNOLIA MANOR AT DAYTONA BEACH, LLC","0","0","0","0"
64,"Volusia","Florida","MAJESTIC OAKS","0","0","0","0"
64,"Volusia","Florida","COASTAL HEALTH AND REHABILITATION CENTER","0","0","0","0"
64,"Volusia","Florida","DEBARY HEALTH AND REHABILITATION CENTER","0","0","0","0"
64,"Volusia","Florida","JOHN KNOX VILLAGE OF CENTRAL FLORIDA, INC.","0","0","0","0"
64,"Volusia","Florida","DELTONA HEALTH CARE","1","1","0","0"
64,"Volusia","Florida","ALLIANCE HEALTH AND REHABILITATION CENTER","0","0","0","0"
64,"Volusia","Florida","BISHOPS GLEN RETIREMENT CENTER","0","0","0","0"
64,"Volusia","Florida","HERITAGE WATERSIDE LLC","0","0","0","0"
64,"Volusia","Florida","CLOISTERS OF DELAND, THE","0","0","0","0"
64,"Volusia","Florida","ORMOND IN THE PINES","0","0","0","0"
64,"Volusia","Florida","INDIGO MANOR","0","0","0","0"
64,"Volusia","Florida","PARKSIDE HEALTH AND REHABILITATION CENTER","0","0","0","0"
64,"Volusia","Florida","CERTUS OC OPCO, LLC","0","0","0","0"
64,"Volusia","Florida","GOLD CHOICE DELTONA","0","0","0","0"
64,"Volusia","Florida","INDIGO PALMS AT THE MANOR","0","0","0","0"
65,"Wakulla","Florida","EDEN SPRINGS NURSING AND REHAB CENTER","0","0","0","0"
66,"Walton","Florida","CHAUTAUQUA REHABILITATION AND NURSING CENTER","9","9","0","0"
67,"Washington","Florida","WASHINGTON REHABILITATION AND NURSING CENTER","10","10","0","0"
67,"Washington","Florida","BROXTON'S A. L. F. HOMES","0","0","0","0"
